article_body,article_title
"<div class=""newsfull__body"">
<p>Ciudad de México.- Una década después de su muerte, el escritor <strong>Carlos Fuentes</strong> es recordado en tiempo presente como uno de los mexicanos más grandes del <strong>siglo XX</strong>, que dejó una huella con sus novelas, cuentos y ensayos, pero fue más allá de eso.</p><p>Políglota, polemista y con una lúcida capacidad de análisis sobre la política, <strong>Fuentes </strong>sacó provecho de su niñez nómada, gracias a la cual aprendió a la par inglés y español, tuvo acceso a los libros y a personalidades como el pensador <strong>Alfonso Reyes</strong>, quien a los dos años lo sentaba en sus rodillas y más adelante fue su tutor.</p><div id=""div-gpt-ad-1557181340652-0"" style=""height:1px; width:1px;"">
<script>
googletag.cmd.push(function() { googletag.display('div-gpt-ad-1557181340652-0'); });
</script>
</div><blockquote>
<p>Hasta que no te leas 'Rojo y negro', de Stendhal, no regresas a mi casa""</p>
</blockquote>
<p>Le dijo alguna vez Reyes a Carlos, quien pasó su vida como lector voraz y sentía debilidad por ""<strong>Absalón, Absalón</strong>"", la prodigiosa novela de <strong>William Faulkner</strong>.</p><p>Nacido el 11 de noviembre de 1928 en Panamá, donde su padre <strong>Rafael Fuentes Boettiger</strong> se desempeñaba como diplomático, en sus primeros años de vida el niño Carlos también vivió en <strong>Ecuador, Uruguay, Río de Janeiro y Washington</strong>, donde adquirió el acento nativo de su inglés en la escuela primaria Henry D. Cooke.</p><p> </p>
<div class=""ck-related-news"">
<span data-src=""/contenidos/2019/12/04/noticia_0128.html"" data-type=""news""></span>
<div id=""relatedNews-54"">
     
 </div>
</div>
<h2>El debut de Fuentes</h2>
<p>Fuentes debutó como escritor de ficción en 1954 con el cuaderno de cuentos ""<strong>Los días enmascarados</strong>"", que incluyó la obra ""<strong>Chac Mool</strong>"", una de las piezas de mejor acabado en la literatura mexicana del siglo pasado; sin embargo su entrada a las grandes ligas de la literatura fue en 1958, con ""<strong>La región más transparente</strong>"".</p><div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_2"" height=""250"" json='{""targeting"":{""seccion"":[""espectaculos""],""tags"":[""carlos-fuentes"",""literatura""],""region"":[""elimparcial""],""idnota"":[""202205160116_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div><p>Sus novelas no se parecen entre ellas. ""<strong>Aura</strong>""(1962), narrada en la segunda persona del singular, apresa al lector con su prosa limpia, más allá de una pretendida sencillez; ""<strong>La muerte de Artemio Cruz</strong>"" (1962) retrata la corrupción y los vicios de la revolución, y la ambiciosa ""<strong>Terra nostra</strong>"" (1964) es una novela con tintes de enciclopedia, por mencionar otras tres de sus joyas.</p><p>Fuentes también puso belleza con sus cuentos, encabezados por ""<strong>Chac Mool</strong>"" y fue una voz portentosa como escritor de ensayos sobre diferentes temas, varios de ellos retomados con textos como besos en su libro ""<strong>En esto creo</strong>"", una bitácora de ideas y vivencias.</p><div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_3"" height=""250"" json='{""targeting"":{""seccion"":[""espectaculos""],""tags"":[""carlos-fuentes"",""literatura""],""region"":[""elimparcial""],""idnota"":[""202205160116_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div><h2>Un hombre comprometido</h2>
<p>Para el <strong>Nobel Mario Vargas Llosa</strong>, quien como <strong>Fuentes </strong>es uno de los iconos del ""<strong>boom latinoamericano</strong>"", el autor de ""<strong>El Naranjo</strong>"" vivió comprometido con los problemas políticos y culturales de su tiempo y fue un promotor cultural <strong>obsesionado con unir a escritores</strong> y lectores del español a ambas orillas del Atlántico.</p><p>""Trabajador, disciplinado y entusiasta, y al mismo tiempo un gran viajero, con una curiosidad universal"", aseguró <strong>Vargas Llosa</strong> hace 10 años este domingo, cuando su amigo cerró los ojos.</p><p><strong>Premio Cervantes</strong>, embajador, ganador de numerosos reconocimientos y amigo de <strong>Jefes de Gobierno</strong>, <strong>Premios Nobel e intelectuales</strong>, Fuentes recorrió mundo. Vestía bien, sabía de música, cine y dibujaba caricaturas, sin embargo, mantuvo una actitud humilde en su andar por la vida.</p><div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_4"" height=""250"" json='{""targeting"":{""seccion"":[""espectaculos""],""tags"":[""carlos-fuentes"",""literatura""],""region"":[""elimparcial""],""idnota"":[""202205160116_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div><p>""Le preguntaba al editor <strong>Ramón Córdoba</strong> qué se sentía revisar a <strong>Carlos Fuentes</strong> y me decía que era uno de los autores más agradecidos, respetuosos y humildes"", recordó esta semana Mayra González, editora de <strong>Alfaguara</strong>.</p><p>Crítico de la política de <strong>Estados Unidos</strong> hacia <strong>América Latina</strong>, simpatizó con la <strong>Revolución </strong>cubana, pero luego se distanció, al darse cuenta de la falta de libertad y el totalitarismo del <strong>Gobierno de Fidel Castro</strong>. Su voto siempre fue en contra de las dictaduras, llegaran de la ideología que llegaran.</p><h2>Una daga en el pecho del hombre</h2>
<p>Carlos Fuentes sufrió dos veces el dolor más grande que puede sentir un ser humano: la pérdida del hijo. En 1999 falleció en Puerto Vallarta su primogénito <strong>Carlos</strong>, <strong>fotógrafo</strong>, <strong>poeta </strong>y <strong>pintor</strong>, y en el 2005 perdió a su hija <strong>Natasha</strong>.</p><div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_5"" height=""250"" json='{""targeting"":{""seccion"":[""espectaculos""],""tags"":[""carlos-fuentes"",""literatura""],""region"":[""elimparcial""],""idnota"":[""202205160116_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div><p>""Los tengo juntó a mí a la hora de crear...cuando murieron los incorporé en mi escritura y ahora no escribo una línea sin pensar en ellos. Es mi manera de mantenerlos vivos y me sirve mucho para sentirlos cerca"", le confesó al escritor <strong>Xavi Allen</strong>, autor de la poderosa obra ""<strong>Aquellos años del boom</strong>"".</p><p><strong>Silvia Lemus</strong>, segunda esposa de <strong>Fuentes</strong>, recuerda a su marido como un espía amoroso que la vigilaba escondido cuando se maquillaba o regaba las plantas. ""Se despertaba temprano, desayunaba dos piezas de pan y un té y se ponía a trabajar"", recuerda la periodista.</p><p>Alguna vez el maestro aseguró que cuando dejara su cuerpo, en sus libros lo encontrarían. Es lo que hacen sus lectores y amigos para mantenerlo con ojos abiertos, una década después.</p><p>""Carlos Fuentes sigue vivo entre los estudiantes, entre los jóvenes, especialmente con 'Aura', un libro que se lee ahora mucho más que antes"", aseguró hace unas horas la novelista Rosa Beltrán.</p><p>El dato confirma una verdad con tanta belleza como el suelo de la ciudad alfombrado de jacarandas en marzo y abril: Carlos Fuentes sigue siendo un mexicano grande en tiempo presente.<br/>  </p><div class=""google-news-wrap"">
<a class=""link-google-news"" href=""https://news.google.com/publications/CAAqBwgKMJPejwswgJmjAw "" target=""_blank"">
<img alt=""Google News"" class=""img-google-star"" height=""19"" src=""/__export/1565640576992/sites/elimparcial/arte/icon-star.png"" width=""20""/>
<span class=""google-text"">Síguenos en <img alt=""Google News"" class=""img-google-logo"" height=""23"" src=""/__export/1565640264607/sites/elimparcial/arte/logo-googlenews.png"" width=""130""/> dando clic a la estrella</span>
</a>
</div>
<div data-asyncload=""/ajax/asyncload_news_readmore_automatic.html"" data-path=""/contenidos/2022/05/16/noticia_0116.html""></div>
<section class=""tags"">
<span class=""tags__text"">En esta nota</span>
<ul class=""tags__content"">
<li><a href=""/carlos-fuentes-t2026"" title=""Ver noticias sobre Carlos Fuentes"">Carlos Fuentes</a></li>
<li><a href=""/literatura-t99"" title=""Ver noticias sobre Literatura"">Literatura</a></li>
</ul>
</section>
<div class=""fixedelementsend""></div>
<div class=""comments comments__1"">
<div class=""comments__header"">
<h3 class=""comments__title"">Comentarios</h3>
</div>
<div class=""fb-comments"" data-colorscheme=""light"" data-href=""https://www.elimparcial.com/espectaculos/Carlos-Fuentes-Un-grande-en-tiempo-presente-20220516-0116.html"" data-numposts=""2"" data-order-by=""reverse_time"" data-width=""100%""></div>
</div>
<div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_6"" height=""250"" json='{""targeting"":{""seccion"":[""espectaculos""],""tags"":[""carlos-fuentes"",""literatura""],""region"":[""elimparcial""],""idnota"":[""202205160116_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div></div>",Carlos Fuentes: Un grande en tiempo presente
"<div class=""newsfull__body"">
<p>ESTADOS UNIDOS.- En los tiempos de <strong>Covid</strong> las bodas no pudieron continuar como normalmente y muchas parejas tuvieron que reprogramar sus celebraciones para evitar contagios.</p><h3>Viral</h3>
<p>Es el  caso de una pareja que no tuvo la boda que pensaba pero no todo fue malo.<br/> Se compartió en <a href=""https://www.elimparcial.com/tiktok-t16073"" target=""_blank"">TikTok</a> con la usuaria <strong>@ammiller879</strong> un video en el que se ve a la feliz novia festejando en un salón de baile, pero lo peculiar del video es que se ve a la mujer<strong> bailando con una cartón que tenía la foto de su novio.</strong></p><div id=""div-gpt-ad-1557181340652-0"" style=""height:1px; width:1px;"">
<script>
googletag.cmd.push(function() { googletag.display('div-gpt-ad-1557181340652-0'); });
</script>
</div><p><em>“Cuando tu esposo contrae COVID 3 días antes de tu cuarta celebración pospuesta... tus hermanos te acompañan con el cartón de tu esposo recortado”,</em> escribió, cuya grabación superó el millón de reproducciones.</p><div class=""ck-video-player"" style=""display: inline-block;"">
<span autoplay=""false"" data-img="""" data-src=""/videos/video-flash/2022/05/16/ssstik_1652727862105.mp4"" data-type=""video"" descripcion="""" mute=""false"" video-type=""link""></span>
<span data-src="""" data-type=""img""></span>
<div id=""video-78215"">
     
 </div>
</div>
<p><br/> Detrás de la historia surge que la pareja ya habia cambiado muchas veces la fecha final de su boda y finalmente quedaron que sería el 30 de abril de 2022 sin embargo ocurrió algo inesperado y es que días antes de la boda el novio dió positivo a <strong>COVID-19</strong> y no pudo asistir a su boda.</p><p>Pese a esto habian acordado cancelar la celebración pero se dieron cuenta que solo sería perdida de dinero entonces decidieron que el hombre no iria al festejo.<br/> De forma virtual hizó acto de presencia solamente y disfrutó de los momentos especiales detrás de la pantalla.</p><div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_2"" height=""250"" json='{""targeting"":{""seccion"":[""locurioso""],""tags"":[""historias-virales""],""region"":[""elimparcial""],""idnota"":[""202205160067_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div><p>No cabe duda que es de lo más inusual que hemos visto pero cada pareja es libre de festejar sus momentos a su manera.<br/>  </p><div class=""google-news-wrap"">
<a class=""link-google-news"" href=""https://news.google.com/publications/CAAqBwgKMJPejwswgJmjAw "" target=""_blank"">
<img alt=""Google News"" class=""img-google-star"" height=""19"" src=""/__export/1565640576992/sites/elimparcial/arte/icon-star.png"" width=""20""/>
<span class=""google-text"">Síguenos en <img alt=""Google News"" class=""img-google-logo"" height=""23"" src=""/__export/1565640264607/sites/elimparcial/arte/logo-googlenews.png"" width=""130""/> dando clic a la estrella</span>
</a>
</div>
<div data-asyncload=""/ajax/asyncload_news_readmore_automatic.html"" data-path=""/contenidos/2022/05/16/noticia_0067.html""></div>
<section class=""tags"">
<span class=""tags__text"">En esta nota</span>
<ul class=""tags__content"">
<li><a href=""/historias-virales-t6191"" title=""Ver noticias sobre Historias Virales"">Historias Virales</a></li>
</ul>
</section>
<div class=""fixedelementsend""></div>
<div class=""comments comments__1"">
<div class=""comments__header"">
<h3 class=""comments__title"">Comentarios</h3>
</div>
<div class=""fb-comments"" data-colorscheme=""light"" data-href=""https://www.elimparcial.com/locurioso/VIRAL-Mujer-bailo-en-su-boda-con-figura-de-carton-del-novio-el-no-pudo-ir-20220516-0067.html"" data-numposts=""2"" data-order-by=""reverse_time"" data-width=""100%""></div>
</div>
<div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_6"" height=""250"" json='{""targeting"":{""seccion"":[""locurioso""],""tags"":[""historias-virales""],""region"":[""elimparcial""],""idnota"":[""202205160067_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div></div>","VIRAL: Mujer bailó en su boda con figura de cartón del novio; ""él no pudo ir"""
"<div class=""newsfull__body"">
<div style=""text-align:center"">
<figure class=""image"" style=""display:inline-block"">
<img alt=""BBC News | Mundo"" class=""generated"" data-height=""127"" data-size=""w:3760,h:600"" data-width=""800"" hspace=""5"" src=""https://assets.elimparcial.com/export/sites/elimparcial/img/2020/05/21/bbc_news_linear_mundo_hr_rgb.jpg_878039019.jpg"" style=""cursor: -webkit-zoom-in;"" title=""bbc news | mundo"" vspace=""5""/>
<figcaption></figcaption>
</figure>
</div>
<figure class=""image"">
<img alt=""La imagen muestra la superluna de sangre,"" height=""549"" src=""https://c.files.bbci.co.uk/9BD7/production/_124759893_hi076037346.jpg"" width=""976""/>
<footer>
   Reuters 
 </footer>
<figcaption>
   Este fin de semana la luna se tiñó de rojo, 
 </figcaption>
</figure>
<p>Los observadores de estrellas y algunos fanáticos se deleitaron comenzando la semana con un fenómeno tan impresionante como inusual: una superluna de sangre.</p><p>Poco después de las 03:30 GMT del lunes, nuestro planeta orbitó por unos minutos directamente entre el Sol y la Luna.</p><div id=""div-gpt-ad-1557181340652-0"" style=""height:1px; width:1px;"">
<script>
googletag.cmd.push(function() { googletag.display('div-gpt-ad-1557181340652-0'); });
</script>
</div><p>La Luna quedó entonces totalmente eclipsada por la Tierra y esto le dio temporalmente un intenso <strong>color rojo oscuro</strong>.</p><p>Esto ocurrió gracias a que la luz solar se proyectó a través de la atmósfera de la Tierra sobre la superficie sombreada de la Luna.</p><p>El eclipse lunar coincidió con otro fenómeno: una <strong>superluna</strong>, que ocurre cuando la Luna está en su punto más cercano a la Tierra en su órbita y, por lo tanto, parece más grande de lo habitual.</p><div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_2"" height=""250"" json='{""targeting"":{""seccion"":[""mundo""],""tags"":[""bbc-news-mundo""],""region"":[""elimparcial""],""idnota"":[""202205160001_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div><figure class=""image"">
<img alt=""La superluna de sangre poniéndose en la República de Macedonia del Norte."" height=""549"" src=""https://c.files.bbci.co.uk/13817/production/_124759897_hi076037532.jpg"" width=""976""/>
<footer>
   EPA 
 </footer>
<figcaption>
   La superluna de sangre poniéndose en la República de Macedonia del Norte. 
 </figcaption>
</figure>
<p>Aquellos que estaban atentos a la llegada de la superluna de sangre pudieron observarla mejor desde las 03:29 GMT, el momento en que comenzó el eclipse lunar completo y el evento se hizo <strong>visible en el hemisferio occidental</strong>.</p><p>Durante casi una hora y media después, la única luz solar que llegaba a la Luna atravesaba la atmósfera de la Tierra y la había vuelto roja.</p><div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_3"" height=""250"" json='{""targeting"":{""seccion"":[""mundo""],""tags"":[""bbc-news-mundo""],""region"":[""elimparcial""],""idnota"":[""202205160001_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div><figure class=""image"">
<img alt=""En Grecia, los espectadores se reunieron en el Templo de Poseidón, cerca de Atenas, para observar la Luna antes del eclipse completo."" height=""549"" src=""https://c.files.bbci.co.uk/3A2F/production/_124759841_tv076028029.jpg"" width=""976""/>
<footer>
   Reuters 
 </footer>
<figcaption>
   En Grecia, los espectadores se reunieron en el Templo de Poseidón, cerca de Atenas, para observar la Luna antes del eclipse completo. 
 </figcaption>
</figure>
<p>En Europa, el fenómeno solo fue visible durante poco tiempo debido al comienzo de la puesta de la Luna.</p><p>Pero en <strong>Am</strong><strong>érica</strong>, en aquellas áreas que contaban con cielos despejados, el espectáculo pudo ser apreciado por completo.</p><figure class=""image"">
<img alt=""Desde la ciudad brasileña de Río de Janeiro la luna apareció casi naranja en un momento."" height=""549"" src=""https://c.files.bbci.co.uk/D66F/production/_124759845_gettyimages-1240698899.jpg"" width=""976""/>
<footer>
   Getty Images 
 </footer>
<figcaption>
   Desde la ciudad brasileña de Río de Janeiro la luna apareció casi naranja durante un momento. 
 </figcaption>
</figure>
<p>""Verás el amanecer y el atardecer alrededor de la Tierra a la misma vez"", explicó Gregory Brown, astrónomo del Observatorio Real de Greenwich, en Londres, antes de la evento.</p><div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_4"" height=""250"" json='{""targeting"":{""seccion"":[""mundo""],""tags"":[""bbc-news-mundo""],""region"":[""elimparcial""],""idnota"":[""202205160001_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div><p>""Toda esa luz será proyectada sobre la Luna. Si fueras un astronauta parado en la Luna, mirando hacia la Tierra,<strong> verías un anillo rojo </strong><strong>expandiéndose </strong><strong>alrededor</strong> del exterior de nuestro planeta"", agregó en entrevista con la BBC.</p><figure class=""image"">
<img alt=""Superluna desde Nueva York."" height=""549"" src=""https://c.files.bbci.co.uk/E7B4/production/_124761395_gettyimages-1397469969.jpg"" width=""976""/>
<footer>
   Getty Images 
 </footer>
<figcaption>
   Superluna de sangre desde Nueva York. 
 </figcaption>
</figure>
<figure class=""image"">
<img alt=""En un eclipse lunar la Tierra proyecta su sombra sobre la Luna."" height=""354"" src=""https://c.files.bbci.co.uk/135D4/production/_124761397_fde5eefa-6a78-4033-af84-38f62f1af0f0.jpg"" width=""756""/>
<footer>
   Getty Images 
 </footer>
<figcaption>
   En un eclipse lunar la Tierra proyecta su sombra sobre la Luna. 
 </figcaption>
</figure>
<hr/>
<p><em>Recuerda que</em><em> puedes recibir notificaciones de BBC Mundo. Descarga la nueva versión de nuestra app y actívalas para no perderte nuestro mejor contenido.</em></p><ul>
<li><a href=""https://www.youtube.com/user/BBCMundo?sub_confirmation=1"">¿Ya conoces nuestro canal de YouTube? ¡Suscríbete!</a></li>
</ul>
<p>
<noscript>
<img src=""https://a1.api.bbc.co.uk/hit.xiti/?s=598346&amp;p=mundo.also_in_the_news.story.61463175.page&amp;x1=%5Burn%3Abbc%3Acps%3Acurie%3Aasset%3Acbf98fd2-f2c1-4d44-933d-e6d8fea99635%5D&amp;x4=%5Bes%5D&amp;x5=%5Bhttps%3A%2F%2Fwww.bbc.com%2Fmundo%2Fnoticias-61463175%5D&amp;x7=%5Barticle%5D&amp;x8=%5Bsynd_nojs_ISAPI%5D&amp;x9=%5BSuperluna+de+sangre%3A+as%C3%AD+se+vio+el+rar%C3%ADsimo+fen%C3%B3meno+que+ti%C3%B1%C3%B3+a+la+luna+de+rojo%5D&amp;x11=%5B2022-05-16T08%3A11%3A17Z%5D&amp;x12=%5B2022-05-16T08%3A11%3A17Z%5D&amp;x19=%5Belimparcial.com%5D""/>
</noscript></p>
<div style=""text-align:center"">
<figure class=""image"" style=""display:inline-block"">
<img alt=""bbc news | mundo - footer"" class=""generated"" data-height=""11"" data-size=""w:740,h:11"" data-width=""740"" hspace=""5"" src=""/export/sites/elimparcial/img/2020/05/21/footer_first_option_x1x_x1x_1.gif_500928878.gif"" style=""cursor: -webkit-zoom-in;"" title=""BBC News | Mundo - footer"" vspace=""5""/>
<figcaption></figcaption>
</figure>
</div><div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_5"" height=""250"" json='{""targeting"":{""seccion"":[""mundo""],""tags"":[""bbc-news-mundo""],""region"":[""elimparcial""],""idnota"":[""202205160001_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div><div class=""google-news-wrap"">
<a class=""link-google-news"" href=""https://news.google.com/publications/CAAqBwgKMJPejwswgJmjAw "" target=""_blank"">
<img alt=""Google News"" class=""img-google-star"" height=""19"" src=""/__export/1565640576992/sites/elimparcial/arte/icon-star.png"" width=""20"">
<span class=""google-text"">Síguenos en <img alt=""Google News"" class=""img-google-logo"" height=""23"" src=""/__export/1565640264607/sites/elimparcial/arte/logo-googlenews.png"" width=""130""> dando clic a la estrella</img></span>
</img></a>
</div>
<div data-asyncload=""/ajax/asyncload_news_readmore_automatic.html"" data-path=""/contenidos/2022/05/16/noticia_0001.html""></div>
<section class=""tags"">
<span class=""tags__text"">En esta nota</span>
<ul class=""tags__content"">
<li><a href=""/bbc-news-mundo-t22668"" title=""Ver noticias sobre BBC News Mundo"">BBC News Mundo</a></li>
</ul>
</section>
<div class=""fixedelementsend""></div>
<div class=""comments comments__1"">
<div class=""comments__header"">
<h3 class=""comments__title"">Comentarios</h3>
</div>
<div class=""fb-comments"" data-colorscheme=""light"" data-href=""https://www.elimparcial.com/mundo/Superluna-de-sangre-asi-se-vio-el-rarisimo-fenomeno-que-tino-a-la-luna-de-rojo-20220516-0001.html"" data-numposts=""2"" data-order-by=""reverse_time"" data-width=""100%""></div>
</div>
<div class=""banner""><amp-ad data-loading-strategy=""1"" data-slot=""/194056854/ElImparcial_Desktop_Article_300x250_6"" height=""250"" json='{""targeting"":{""seccion"":[""mundo""],""tags"":[""bbc-news-mundo""],""region"":[""elimparcial""],""idnota"":[""202205160001_news""]}}' rtc-config='{ ""vendors"": { ""aps"": {""PUB_ID"": ""600"", ""PUB_UUID"": ""11dfa98a-a006-444d-b3cd-b7f45c1f400f"", ""PARAMS"":{""amp"":""1""}}}, ""urls"": [""https://api-gui.cxense.com/profile/user/segment?persisted=949b3d0a4a7e3b5b2b3075486d5ac23503149bae&amp;json=%7B%22identities%22%3A%5B%7B%22id%22%3A%22CLIENT_ID(cX_P)%22%2C%22type%22%3A%22cx%22%7D%5D%7D""], ""timeoutMillis"": 999 }' type=""doubleclick"" width=""300"">
</amp-ad></div></div>",Superluna de sangre: así se vio el rarísimo fenómeno que tiñó a la luna de rojo
