body,title,url
"
ESTADOS UNIDOS.- Este jueves, el Congreso de Estados Unidos podría aprobó un paquete de ayuda de 40 mil millones de dólares para Ucrania, el más reciente cumplimiento de la promesa del presidente Joe Biden de apoyar a Kiev contra la invasión rusa.
La ayuda a Ucrania va mucho más allá de la caridad"", dijo el líder de la minoría republicana en el Senado, Mitch McConnell.

La aprobación de estos recursos se produce de forma bipartidista, algo inusual en una Washington fuertemente dividida.


El resultado de este conflicto moldeará el futuro de la seguridad estadounidense y de los principales intereses estratégicos"", añadió, horas antes de que la cámara alta del Congreso vote el paquete, lo que se espera que transcurra sin dificultades.

El paquete incluye 6 mil millones de dólares para que Ucrania refuerce su flota de vehículos blindados y sistema de defensa aérea.Se reservan casi 9 mil millones de dólares para ayudar a la ""continuidad del gobierno"" ucraniano, así como para ayuda humanitaria.El Congreso ya había aprobado casi 14 mil millones de dólares para Ucrania a mediados de marzo, unas semanas después de la invasión rusa.
La extensión de los combates, que se alejaron de la capital y se trasladaron al este y al sur de Ucrania, llevó Biden a pedir, durante semanas, otra ronda de apoyo financiero.El presidente estadounidense expresó varias veces su deseo de liderar lo que él describe como una gran batalla de la democracia contra el autoritarismo. Pero los fondos que ya habían sido destinados al apoyo a Ucrania estaban a punto de agotarse, dijo.
Aunque en un principio Washington se haya limitado a enviar armas consideradas defensivas, pasó a suministrar artillería, helicópteros y aviones no tripulados al ejército ucraniano. Los soldados de Ucrania reciben entrenamiento para utilizarlos en Estados Unidos o en terceros países antes de volver al frente.El Senado, además, cumplió su tradicional papel de aliado del presidente en asuntos exteriores el miércoles por la mañana al confirmar a Bridget Brink, una diplomática de carrera, como la próxima embajadora de Estados Unidos en Ucrania. 



     
 

Con información de El Economista



Síguenos en  dando clic a la estrella




En esta nota

Congreso de Estados Unidos
Guerra Rusia Ucrania
Ucrania
Joe Biden





Comentarios




",Senado de Estados Unidos aprueba 40 mmd para más ayudas a Ucrania,http://www.elimparcial.com/mundo/Senado-de-Estados-Unidos-aprueba-40-mmd-para-mas-ayudas-a-Ucrania-20220519-0103.html
"
Tijuana, Baja California.- El artista del momento, Camilo nos ha ido contando parte de su vida a través de sus videos musicales.  Desde la construcción de su nuevo hogar, su boda, el enterarse tendrá un hijo junto a su pareja Eva Luna hasta en esta ocasión, su vida siendo padre de Índigo.El nacimiento del bebé aconteció el 9 de abril, pronto las redes sociales se inundaron se felicitaciones para ellos.

Además, ambos anunciaron tendrán su propio programa llamado ""Los montaner"" en Disney + junto a otros miembros de esta familia. 



     
 

PegaoEl nuevo video musical titulado ""Pegao"" casi alcanza las 900,000 visitas tras 7 horas de su estreno en su canal de Youtube.








En este clip se muestra al famoso lavando pañales de su bebé y paseándolo en su carreola.


Síguenos en  dando clic a la estrella




En esta nota

Camilo
 Eva Luna





Comentarios




","Camilo estrena video ""Pegao"" donde sale lavando pañales",http://www.elimparcial.com/espectaculos/Camilo-estrena-video-Pegao-donde-sale-lavando-panales-20220519-0137.html
"
Era una locura. Los precios de los activos se fueron más allá de las nubes. Los múltiplos de las acciones llegaron a niveles nunca vistos. Empresas con escasas ganancias de pronto valían miles de millones de dólares como por arte de magia. Ni qué decir de los bienes raíces. Casas que se compraban por teléfono, sin siquiera poder verlas, a un sobre precio ridículo. Y no podemos dejar a un lado las criptomonedas y los llamados tokens no fungibles (NFT) que incrementaron su valor porque se pusieron de moda.Pues cómo no iba a pasar eso si los bancos centrales estaban regalando dinero. La Reserva Federal en Estados Unidos inyectó billones de dólares de liquidez y bajó la tasa de interés a cero. Tenía sentido. Había que evitar que la recesión por la pandemia del Covid-19 se convirtiera en depresión. Muchos gobiernos siguieron a los bancos centrales estimulando a la economía a través del gasto público. En Estados Unidos, el Gobierno federal les mandó cheques de cientos de dólares a todos los ciudadanos de ese país.

Se cumplió el objetivo. La recesión por el Covid-19 fue corta. El consumo se reactivó. La economía regresó a los niveles que tenía antes de la pandemia en la mayoría de los países desarrollados.Pero tanta liquidez también tuvo un costo: Los precios se incrementaron, sobre todo de los activos.Es cierto: La inflación también se produjo por los cuellos de botella que el Covid-19 generó en las cadenas de suministro. Toda la logística se complicó. Los precios de transportar un contenedor se multiplicaron hasta por más de cinco veces. Y luego al señor Putin se le ocurrió invadir Ucrania. Si de por sí los precios de las materias primas ya estaban altos, la guerra en Europa los incrementó aún más.
Insisto: Tenía todo el sentido del mundo la actuación de los bancos centrales y gobiernos al inyectar tanta liquidez en los mercados y estimular el gasto público. Pero ahora estamos pagando las consecuencias con la inflación.Inflación que inevitablemente ha llevado a cambiar el ciclo de la política monetaria. Los bancos centrales, en particular la Reserva Federal de Estados Unidos, ya está retirando liquidez y subiendo las tasas de interés. Esto con el objetivo de desincentivar el consumo y así controlar el incremento de los precios.
Se acabó la fiesta. Ya no habrá más dinero gratis. Por el contrario, cada vez costará más.La combinación de la inflación con el incremento de tasas ha hecho que los mercados financieros reaccionen negativamente. Las bolsas, esas que llegaron a niveles nunca vistos, se han ajustado a la baja.El Índice Standard & Poor’s 500 está a punto de entrar a terreno de mercado bajista (“bear market” en inglés). Hay acciones que tuvieron un desplome brutal. Netflix se ha caído un 70% desde el valor máximo que alcanzó. Lo mismo las acciones de la farmacéutica Moderna, famosa por las vacunas en contra del SARS-CoV-2. Tesla, la acción más querida de los mercados en las últimas épocas, el “darling” de los inversionistas, ha perdido el 30% de su precio máximo.
Así son los mercados. Implacables. Cuando hay dinero fácil, suben como la espuma. Cuando hay dinero restringido, caen estrepitosamente.Yo ya he visto muchas veces esta película. Hay que tener la piel muy gruesa para invertir en los mercados accionarios. Ni se diga en el de bienes raíces que puede resultar muy  volátil. Supongo que lo mismo para criptomonedas y NFT´s a los que le entiendan. Lo peor es apanicarse y vender en un mercado bajista. A menos, desde luego, que los bancos lo obliguen a hacerlo para cubrir las deudas que se adquirieron con tasas bajas que ahora van al alza.Hay nerviosismo en los mercados financieros. No gusta nada la combinación entre inflación, incremento de tasas de interés y una nueva posible recesión. Y esto es precisamente lo que se está cocinando para el futuro inmediato. No se ven nada fáciles los próximos dos años.
Para López Obrador es una mala noticia. Las elecciones del 2024 se darán en medio de un contexto nada favorable en una economía estancada desde que llegó a Palacio Nacional.Se acabó la fiesta del dinero gratis. Comienza la cruda. Poco a poco la sensatez regresa a los precios de los activos.Agárrense fuerte que vienen caídas empinadas.Leo ZuckermannTwitter:@leozuckermann


Síguenos en  dando clic a la estrella





Comentarios




",Agárrense fuerte que vienen caídas duras,http://www.elimparcial.com/columnas/Agarrense-fuerte-que-vienen-caidas-duras-20220519-0016.html
"
CIUDAD DE MÉXICO.- Un adulto mayo identificado como Juan Ramírez de 69 años de edad, asesinó a su hijo Iván de 39 años porque no ayudaba en los gastos de la casa. Ante esto, elementos de la Secretaría de Seguridad Ciudadana de la Ciudad de México detuvieron al hombre por el delito de homicidio doloso. 

Los hechos ocurrieron el miércoles (ayer) por la noche en el barrio de San Ignacio de la alcaldía Iztapalapa. Asesinato fue cometido por tres personas
De acuerdo con los reportes de las autoridades, Juan asesinó a su hijo con ayuda de dos de sus sobrinos. Los demás involucrados fueron identificados como Juan Adrián, de 16 años, y Edwin Ramírez, de 23, quienes se agarraron a golpes con la víctima, argumentando que ellos sí aportaban dinero e Iván no, a quien tacharon de “zángano vividor”.
Los dos sobrinos declararon que el hoy occiso solo “explotaba” a su padre pidiéndole dinero.  



     
 

Por este crimen los tres hombres fueron detenidos y puestos a disposición de las autoridades correspondientes. 



Síguenos en  dando clic a la estrella




En esta nota

Asesinatos en la CDMX
Ciudad de México





Comentarios




",CDMX: Adulto mayor asesina a su hijo en Iztapalapa por no ayudar en gastos de la casa,http://www.elimparcial.com/mexico/CDMX-Adulto-mayor-asesina-a-su-hijo-en-Iztapalapa-por-no-ayudar-en-gastos-de-la-casa-20220519-0052.html
"
NOGALES.- Capturan en Nogales a estadounidense que volvía tras tener un encuentro sexual con un menor de 12 años.Se trata de Adolfo Aburto González, de 24 años, quien fue encontrado culpable y será sentenciado el próximo 24 de agosto, informó el Departamento de Justicia de Estados Unidos.

El delincuente no es de Nogales, sino de Olympia, Washington, pero se le detuvo tras ingresar por la frontera de Nogales, Sonora hacia Estados Unidos.Culpable de pornografía infantil
Las autoridades estadounidenses confirmaron que el sujeto se declaró culpable por el delito de pornografía infantil, tras una investigación de Seguridad Nacional y el Servicio de Inmigración y Control de Aduanas de Estados Unidos.


     
 

Cuando el sujeto volvía de Nogales se le descubrió que había sostenido un encuentro con un menor de 12 años, de quien tenía fotos y videos explícitos.
Aburto González aceptó un acuerdo de culpabilidad que requiere que sea sentenciado a una pena de 10 a 12 años de prisión, seguida de una pena de supervisión de por vida como delincuente sexual registrado.


Síguenos en  dando clic a la estrella




En esta nota

Nogales
Abuso infantil
Aduana Nogales





Comentarios




",Nogales: Detienen sujeto tras encuentro sexual con menor de 12 años,http://www.elimparcial.com/mexico/Nogales-Detienen-sujeto-tras-encuentro-sexual-con-menor-de-12-anos-20220519-0078.html
"
TENNESSEE, EU.- Un tiroteo ocurrido la noche de ayer (miércoles) en la Universidad Estatal de Middle Tennessee donde se llevaba acabo una ceremonia de graduación, dejó como saldo una persona fallecida y otra herida.La policía confirmó dicho ataque luego de la graduación de Riverdale High School en el Murphy Center, un estadio ubicado en el campus, informó WTVF-TV. 

Respecto a la persona herida, se detalló que esta fue hospitalizada en estado crítico. Hasta al momento se desconoce si las víctimas eran estudiante o invitado a la ceremonia. Te puede interesar: Nueva York: Estudiante de 15 años fue atrapado con dos pistolas y municiones dentro de la escuelaAutores del tiroteo no han sido identificados 
Mike Fitzhugh, alguacil del condado de Rutherford, declaró a medios locales que el o los autores del tiroteo se encuentran prófugos y no han sido identificados.
En el lugar había unas 450 personas para celebrar la ceremonia de graduación, la cual comenzó a las 7 pm, y cuando la gente se estaba yendo comenzó el tiroteo. Dan Goodwin, sargento de la oficina del alguacil del condado de Rutherford detalló que dos personas con heridas de bala fueron encontradas cerca de las canchas de tenis.

Lloramos con la familia que perdió a un ser querido y la víctima que resultó herida”, dijo. 

 



     
 
   
Te puede interesar: Tiroteo en Buffalo: Payton S. Gendron pretendía seguir matando si escapaba


Síguenos en  dando clic a la estrella




En esta nota

Tiroteo en Estados Unidos





Comentarios




",Tennessee: Tiroteo en ceremonia de graduación deja un muerto y un herido,http://www.elimparcial.com/mundo/Tennessee-Tiroteo-en-ceremonia-de-graduacion-deja-un-muerto-y-un-herido-20220519-0097.html
"
CIUDAD DE MÉXICO.- Taquero salva la vida de joven que se ahogaba comiendo tacos; le aplica la maniobra Heimlich.El incidente del posible posible atragantamiento de un joven mientras disfrutaba de algunos platillos ocurrió en una taquería ubicada en la colonia Santa María la Ribera.

Según se observa en un video difundido por el periodista Carlos Jiménez, el sujeto se levanta de la mesa y hace señas para informar que se estaba ahogando.Con señas y ruidos, el joven sale del local en busca de ayuda. 



     
 

Su acompañante y otros empleados del lugar golpean al joven en la espalda, pero no es suficiente para ayudarlo.
Al contemplar la acción, el hombre que despacha los tacos de pastor realiza algo muy similar a la maniobra de Heimlich.


SE LE ATORA EL DE PASTOR… y LO SALVA EL TAQUERO Así se estaba ahogando este joven mientras comía en una taqueria de @stamalaribera Al ver lo que pasaba, el taquero Sócrates Mendoza dejó el trompo y lo ayudó. …y así lo salvó! pic.twitter.com/kHgAfFeNXZ — Carlos Jiménez (@c4jimenez) 
   May 19, 2022







Después de algunos intentos se aprecia que el sujeto se reincorpora y vuelve a su mesa.
Al final se observa que una mesera le ofrece un vaso de agua.


Síguenos en  dando clic a la estrella




En esta nota

Ciudad de México





Comentarios




",VIDEO: Taquero salva a joven que se ahogaba mientras comía tacos,http://www.elimparcial.com/mexico/VIDEO-Taquero-salva-a-joven-que-se-ahogaba-mientras-comia-tacos-20220519-0029.html
"
KANSAS, Estados Unidos.- Las cámaras de seguridad de la Escuela Primaria Prairie Creek en Andover, Kansas, captaron en alta definición el paso de un destructivo tornado por sus instalacionesEn el video compartido por el canal USD 385 - Andover Public Schools, se puede observar como el tornado destroza todos los vidrios, arboles, sillas, mesas e incluso hasta un automóvil que se encontraba en el estacionamiento.

Te puede interesar: El tornado que aconteció en Kansas deja grandes daños.A pesar de que las imágenes de los diferentes ángulos parecen devastadores, la escuela sólo sufrió daños menores, lo más fuerte fue la destrucción de una pared de vidrio del comedor. 






El desastre generó vientos de hasta 165 mph (millas por hora) y dejó a lo largo de casi 13 millas de destrucción. El Servicio Meteorológico Nacional, informó que el tornado causó daños enormes, principalmente en el suburbio de Andover en Wichita, dejando a una variedad de personas heridas en una clasificación EF-3 y estuvo en el suelo durante 21 minutos.



Síguenos en  dando clic a la estrella




										Esta nota incluye información de: 
							USD 385 – Andover Public Schools




En esta nota

Tornados en EU





Comentarios




",Video: Cámaras de seguridad captan el paso de un tornado por una escuela primaria,http://www.elimparcial.com/mexico/Video-Camaras-de-seguridad-captan-el-paso-de-un-tornado-por-una-escuela-primaria-20220519-0110.html
"
CIUDAD DE MÉXICO.- Declara México alerta sanitaria máxima por vapeadores.La Comisión Federal para la Protección contra Riesgos Sanitarios (Cofepris) informó en un comunicado que declaró alerta sanitaria máxima por los riesgos a la salud que representan los vapeadores en todas sus modalidades y, en colaboración con la Secretaría de Gobernación (Segob), ""diseña una estrategia para prevenir riesgos y fortalecer acciones de control sanitario a estos productos, los cuales son prioritarios para la autoridad sanitaria federal"".

 



     
 

Cofepris, órgano sanitario mexicano, informó de tres acciones, las cuales son:1. Fortalece las acciones de vigilancia sanitaria, incrementando el número de visitas de verificación y aseguramientos de dispositivos, especialmente aquellos localizados en puntos con mayor riesgo de ser consumidos por personas menores de edad.
2. Refuerza la capacitación de autoridades sanitarias de las entidades federativas sobre control sanitario de este tipo de productos y los establecimientos que los venden.3. Implementa la Jornada Nacional de Denuncia Sanitaria enfocada en promover la vigilancia y los reportes ciudadanos sobre máquinas expendedoras y puntos de venta que comercialicen estos productos.
Recuerda además que ""ningún vapeador o calentador de tabaco cuenta con autorización sanitaria, ni reconocimiento por parte de la Secretaría de Salud como productos de riesgo reducido o alternativo. Como se informó en la primera Semana Nacional contra Riesgos Sanitarios, autoridades federales y estatales ya realizan operativos para asegurar este tipo de productos gracias a la vigilancia y denuncia ciudadana"".


Síguenos en  dando clic a la estrella




En esta nota

Salud
Ciudad de México





Comentarios




",Declara México alerta sanitaria por vapeadores,http://www.elimparcial.com/mexico/Declara-Mexico-alerta-sanitaria-por-vapeadores-20220519-0091.html
"
Vaya que enfrentamos problemas: Pandemia de Covid-19 que aún no termina y que ha matado a aproximadamente 744 000 mexicanos, altas tasas de criminalidad, feminicidios al alza, asesinato de periodistas y defensores de derechos humanos, impunidad criminal superior al 90%, inflación elevada, carestía de muchos productos, empobrecimiento de la mayoría de las personas, crecimiento del sector informal, probable estanflación, polarización de la sociedad, confrontación y cerrazón de los actores políticos incluido el presidente Andrés Manuel López Obrador, sistemas fallidos de salud, educación, seguridad y procuración de justicia, entre otros.Algunos de estos problemas son derivados de la pandemia, otros los heredó el actual Gobierno de sus antecesores y varios son resultado de las actitudes y decisiones de los morenistas en el poder encabezados por Andrés Manuel.

Lo peor del caso es que, excepto la pandemia, es probable que estos problemas no se solucionarán en el corto plazo.En lo que al Covid-19 se refiere, el director del Instituto de Métricas y Evaluación Sanitaria (Institute for Health Metrics and Evaluation -IHME) de la Universidad de Washington en Seattle, Christopher J. L. Murray, escribió el 19 de enero pasado en la revista médica británica The Lancet que “El Covid-19 se convertirá en otra enfermedad recurrente que deberán gestionar los sistemas de salud y las sociedades (…) en la mayoría de los países el número de muertes por Ómicron parece ser similar al nivel de una mala temporada de influenza en los países del hemisferio Norte (…) Después de la ola de omicrones, volverá el Covid-19, pero no la pandemia”.Esperemos que Murray tenga razón.
En lo que a las tasas de criminalidad se refiere, estas siguen siendo sumamente altas a pesar de los logros y avances que indican los datos oficiales. La tasa de homicidios dolosos (homicidios por cada 100 mil habitantes) llegó a 25.8 en 2021, poco más de 2.5 veces lo que para la Organización Mundial de la Salud es una epidemia de asesinatos. Es probable que este año descienda, tal vez a 25.0, que es una cifra aún muy alta.La tasa de feminicidios fue de 1.54 en 2021, una de las más altas del mundo, y es probable que este año también baje ligeramente pero aún se mantenga en un nivel inaceptable.
Y por si todo lo anterior no fuera suficiente, la Organización Meteorológica Mundial (WMO) de las Naciones Unidas emitió ayer su reporte Estado del Clima Global que no contiene buenas noticias.De acuerdo con la WMO, cuatro indicadores clave del cambio climático establecieron nuevos máximos históricos en 2021: Las concentraciones de gases de efecto invernadero, el aumento del nivel del mar, el calor y la acidificación del océano establecieron nuevos records el año pasado y “Los efectos combinados de los conflictos, los fenómenos meteorológicos extremos y las crisis económicas, exacerbados aún más por la pandemia de Covid-19, socavaron décadas de progreso hacia la mejora de la seguridad alimentaria a nivel mundial. Los peligros hidrometeorológicos continuaron contribuyendo al desplazamiento de millones de personas”.Aceptémoslo: Los problemas no van a solucionarse pronto sino en años y hasta décadas. No les creamos a quienes nos digan lo contrario.
Twitter: @ruizhealyFacebook: Eduardo J Ruiz-HealyInstagram: ruizhealy
Sitio: ruizhealytimes.com


Síguenos en  dando clic a la estrella





Comentarios




","Salvo la pandemia, enfrentamos problemas sin solución a corto plazo",http://www.elimparcial.com/columnas/Salvo-la-pandemia-enfrentamos-problemas-sin-solucion-a-corto-plazo-20220519-0014.html
"
TEXAS.- Una pareja de San Antonio levantó una demanda contra Apple, pues asegura que su hijo sufrió pérdida de audición permanente al utilizar Airpods, los auriculares inalámbricos desarrollados por la compañía. La demanda fue interpuesta el lunes pasado en la corte federal de San José, California.

Te puede interesar: Modo incógnito en Google: ¿Realmente es privado o es un engaño?La Nación señala que la demanda surgió porque en el 2020, cuando el hijo tenía 12 años, estaba utilizando uno de los dispositivos en su oído derecho mientras veía Netflix, y de pronto se reprodujo sin previo aviso y con volumen más alto una Alerta Amber, sistema que notifica a los usuarios sobre la desaparición de niños. El menor lleva un audífono especial desde que perdió la audición
Los padres, Carlos Gordoa y Ariani Reyes, aseguran que esos audífonos eran defectuosos, pues el niño tenía configurado un nivel bajo de volumen, pero subió demasiado con la alerta, de modo que “desgarró el tímpano, dañó la cóclea y causó daños significativos en su oídos”.
Además de la pérdida de audición, los padres explicaron en la demanda que su hijo padece mareos, náuseas, vértigo y tinnitus (zumbidos y ruidos constantes en los oídos). Desde entonces el menor ha tenido que utilizar un audífono especial y es probable que lo lleve el resto de su vida. Los padres también apelaron a denuncias anteriores que otros usuarios han hecho sobre el mismo problema del volumen excesivo de las notificaciones.  



Síguenos en  dando clic a la estrella




En esta nota

Apple





Comentarios




",Padres demandan a Apple porque aseguran que los AirPods dejaron sin audición a su hijo,http://www.elimparcial.com/tecnologia/Padres-demandan-a-Apple-porque-aseguran-que-los-AirPods-dejaron-sin-audicion-a-su-hijo-20220519-0111.html
"
SUECIA.- Luego de la aparición de varios casos de viruela de mono en Europa y América del Norte, autoridades sanitarias de Suecia informaron de la detección de un primer caso de esta enfermedad en el país.A través de un comunicado la Agencia sueca de Salud Pública señaló que ""un caso de viruela del mono fue confirmado en una persona en la región de Estocolmo"". 

Te puede interesar: ¿Qué es la viruela de mono?; enfermedad de la que se han reportado siete casos en Reino UnidoAsimismo, la autoridad, quien comentó desconocer dónde y cómo tuvo lugar la infección, indicó que esta persona contagiada ""no está enferma de gravedad, pero recibió atención"" médica.Síntomas de esta enfermedad
Entre los principales síntomas de la viruela de mono, se encuentra la fiebre, dolores musculares, de espalda y de cabeza, ganglios linfáticos inflamados, escalofríos y agotamiento, además de erupciones en la piel, que a menudo comienzan en la cara y después se extiende a distintas partes del cuerpo, incluidos los genitales.
 



     
 

Esta es una infección viral que se asocia generalmente con los viajes a África Occidental y recientemente se han reportado contagios en diferentes países del mundo. A lo largo de ocho días, entre el 7 y 15 de mayo, en Reino Unido se registraron siete casos de viruela de mono.En tanto, en Estados Unidos se confirmó este miércoles el primer contagio de viruela de mono, mientras que en Canadá se hace la investigación de 13 casos sospechosos.  



Síguenos en  dando clic a la estrella




En esta nota

Viruela del mono
Enfermedades
Suecia





Comentarios




",Se confirma el primer caso de viruela del mono en Suecia,http://www.elimparcial.com/mundo/Se-confirma-el-primer-caso-de-viruela-del-mono-en-Suecia-20220519-0093.html
"
CIUDAD DE MÉXICO.-Enrique Metinides, conocido como “El Niño”, murió este 10 de mayo a la edad de 88 años.Metinides es considerado una de las leyendas del fotoperiodismo en México, e hizo fotos desgarradoras para la nota roja.

Inició su carrera en el periódico La Prensa y durante siete décadas documentó reportajes que mostraban el ""horror"".


enrique metinides ����⭐️ pic.twitter.com/v63ERnNu9j — adriana (@adrianakong) 
   May 10, 2022







Desde pequeño, Metinides fue testigo de la violencia, colgándose la cámara al cuello a los 12 años por primera vez, cuando vivió en Vizcaínas en el centro de la Ciudad de México. La noticia de la muerte la dio la revista mexicana Cuartoscuro, especializada en fotografía.



Murio Enrique Metinides, el hombre que tomó está fotografía perturbadora y asombrosa. pic.twitter.com/5Dgfa0bayZ — Rufián (@rufianmelancoli) 
   May 10, 2022







 ""Esta mañana se confirmó la muerte del maestro de la fotografía de nota roja Enrique ""El niño"" Metinides, quien se inició en el oficio periodístico a los siete años. Descanse en paz"", apuntó la revista en Twitter.Enrique Metinides: ""Si volviera a nacer no sería fotógrafo""
Conocido por perseguir a la muerte con su cámara desde los siete años, Metinides confesó en una entrevista con Efe publicada el 1 de julio de 2017 que ""si volviera a nacer no sería fotógrafo"".
""Estoy arrepentido totalmente"", dijo Metinides quien sobrevivió a diecinueve accidentes potencialmente mortales.Metinides (Ciudad de México, 1934) empezó su leyenda como reportero cuando su padre, de origen griego, cerró su tienda de fotografía en la céntrica avenida Juárez de Ciudad de México y le regaló una de las últimas cámaras que tenía, una Brown Junior que capturaba doce fotos en blanco y negro.


A los 8 años –contaba- ya le publicaban las fotos que, más que juego, eran su pasión: escenas de calle, un choque. Enrique Metinides llevó la fotografía de nota roja a una dimensión artística. Celebramos su obra: toda una vida en la prensa mexicana. Descanse en Paz. ��  ��MUAC pic.twitter.com/mDRdfc3m76 — CulturaUNAM (@CulturaUNAM) 
   May 10, 2022







Luego de que su padre vendió su negocio inauguró un restaurante de comida griega al lado de la séptima delegación del Ministerio Público en la Ciudad de México y los funcionarios iban a comer allí cada jueves, ""les caí bien y me dijeron que fuera a la delegación para tomar fotos"", recordó.
Ahí fue cuando el joven reportero, cuyo pánico incurable a los aviones le impidió conocer Dinamarca, Japón, China o Grecia, algunos de los países donde ha expuesto, fotografió a su primer muerto en una delegación, que además estaba decapitado.


Muy simbólico el día en que Enrique Metinides decidió irse.  Aquí capturó a una madre que salió de la morgue de Niños Héroes con su hijo muerto, comenzó a deambular y a pedir limosna para un ataúd con el cuerpo en sus manos hasta que logró comprarlo  Y así tantas historias pic.twitter.com/I6v5Gf47l3 — José Gpe. Ríos (@Guadarios) 
   May 10, 2022







Metinides, cuya afición a las películas de gángsters le hicieron casi inmune a las imágenes escabrosas que retrató desde pequeño, empezó a colaborar con el diario La Prensa cuando el reportero Antonio Velázquez le vio tomar fotos en un accidente en el popular barrio de San Cosme.El fotógrafo, alias ""El niño"", recuerda que durante toda su carrera, en la que colaboró también con publicaciones como Crimen, Alarma o Nota Roja, ""todo lo que era el ambiente policíaco era muy amigo de la prensa"", tanto que una fotografía suya ayudó a resolver un asesinato.



Algunas imágenes de la lente de Enrique Metinides. ���� pic.twitter.com/vzJbB9WQe2 — Tavo Ojeda✌ (@tavojeda5) 
   May 10, 2022







El reportero, que nunca salía a una cobertura sin una rana de cerámica y una estampa de la Virgen de Guadalupe, reclamó en aquella entrevista que en la actualidad no dejan trabajar a los periodistas y lamentó los ocho asesinatos contra comunicadores que se acumulaban hasta junio de 2017.Dijo que las autoridades y los directivos de los periódicos deberían alcanzar ""una especie de acuerdo (para) que no se publiquen ese tipo de fotos morbosas, llenas de sangre, y que los dejen trabajar, pero sin agredirlos"", puntualiza.Metinides, quien fundó el departamento de prensa de la Cruz Roja en Ciudad de México, denunció que las autoridades ""no quieren que se sepa lo que está pasando en el país"".


Más allá de amarillismo, de tragedias y crímenes, 'El Niño' Metinides retrató la emociones al límite, logró con su lente captar expresiones colectivas en momentos perturbadores.  ¡Hasta siempre, maestro! ��  Enrique Metinides, CDMX, 1934-2022. pic.twitter.com/Ms4Py4G4EY — Animal MX (@AnimalMX) 
   May 11, 2022







""Hay mucha víctima a diario. Yo le tomé fotos a miles y miles de cadáveres, pero esta saña no la vi"", añade.Metinides tuvo la oportunidad de adentrarse en las escenas del crimen de una forma que ningún reportero podría hacer ahora, tenía una colección de más de 3 mil coches de policías y bomberos que le regalaron personas que conoció gracias a su profesión y fue el protagonista del documental ""El hombre que sabía demasiado"", en el que fue protagonista.


Enrique Metinides: el México profundo. pic.twitter.com/UO6YKUKtUt — Balmori_ (@balmori) 
   May 10, 2022









Síguenos en  dando clic a la estrella




En esta nota

Enrique Metinides





Comentarios




",Enrique Metinides: Las fotografías más impactantes del fotógrafo de 'nota roja',http://www.elimparcial.com/estilos/Enrique-Metinides-Las-fotografias-mas-impactantes-del-fotografo-de-nota-roja-20220511-0082.html
"
MÉXICO.- Los abuelos son la mayor prueba que el amor si existe y así lo demuestra un video en donde una joven expone que su abuelo todos los días va en su bicicleta hasta su trabajo a dejarle su lonche Tierno gesto
A través de una cuenta en Tiktok una joven grabó a su abuelo llevándole la comida a su trabajo y las imágenes conmocionaron a los usuarios en internet donde generó cientos de comentarios.

En la publicación se lee: ""que los abuelos sean eternos"" y reveló que su abuelo le da consejos sobre las cosas que debe comer y cuáles no, y asegura que su abuelo siempre quiere llevarle su almuerzo pues se siente bien y apto para hacerlo. 




     
 

El tierno abuelo se ha ganado el cariño y los usuarios agradecen en redes sociales su noble gesto y que pueda hacer eso por su nieta.Algunos comentarios fueron: ""me recordó cuando iba en la primaria y secundaria mi papá asía lo mismo extraño mucho su compañía"", ""cuidalo mucho yo acabo de perder al mío y lo extraño muchísimo"". 
El clip ya cuenta con más de 200 mil likes y miles de comentarios Te puede interesar: VIRAL: Abuelita se molesta al saber que su primer bisnieto será varón



Síguenos en  dando clic a la estrella




En esta nota

Historias Virales





Comentarios




",TikTok: Abuelo conmociona las redes al llevarle el lonche a su nieta todos los días,http://www.elimparcial.com/locurioso/TikTok-Abuelo-conmociona-las-redes-al-llevarle-el-lonche-a-su-nieta-todos-los-dias-20220519-0112.html
